1115	0
1110	0.
1105	0.
1100	0.
1095	0.
1090	0.
1085	0
1080	0
1075	0
1070	0.
1065	0.
1060	0.
1055	0.
1050	0.
1045	0
1040	0
1035	0
1030	0.
1025	0.
1020	0
1015	0.
1010	0.
1005	0.
1000	0.
995	0.
990	0.
985	0
980	0
975	0
970	0
965	0
960	0.
955	0.
950	0.
945	0.
940	0
935	0
930	0
925	0.
920	0
915	0
910	0
905	0
900	0.
895	0.
890	0.
885	0
880	0
875	0
870	0.
865	0
860	0.
855	0.
850	0
845	0
840	0
835	0.
830	0
825	0
820	0.
815	0.
810	0
805	0
800	0
795	0.
790	0.
785	0.
780	0.
775	0.
770	0.
765	0.
760	0.
755	0.
750	0.
745	0.
740	0.
735	0.
730	0.
725	0.0017682
720	0.002454
715	0.0034863
710	0.0049257
705	0.0068835
700	0.0095125
695	0.0130628
690	0.0178051
685	0.0239734
680	0.0318267
675	0.0417994
670	0.0542542
665	0.0693629
660	0.0874926
655	0.1090482
650	0.1341112
645	0.1626605
640	0.1947102
635	0.2301958
630	0.2686491
625	0.3094455
620	0.3525695
615	0.3971059
610	0.4416947
605	0.486349
600	0.530971
595	0.5743268
590	0.6157859
585	0.654584
580	0.6903039
575	0.7227839
570	0.7521816
565	0.7782553
560	0.8006373
555	0.8201374
550	0.8364771
545	0.8501499
540	0.8613834
535	0.8702341
530	0.8771514
525	0.8825867
520	0.886819
515	0.8897865
510	0.8914138
505	0.8927141
500	0.8938409
495	0.8944454
490	0.8939561
485	0.8932604
480	0.8929351
475	0.8918581
470	0.8902314
465	0.8889923
460	0.8876562
455	0.8859172
450	0.8841771
445	0.8825078
440	0.8806573
435	0.8784124
430	0.8757029
425	0.873291
420	0.8704174
415	0.8671738
410	0.8637243
405	0.8601098
400	0.8561338
395	0.8513137
390	0.8457721
385	0.8398498
380	0.8330849
375	0.8247079
370	0.8144708
365	0.8025435
360	0.7865333
355	0.7643982
350	0.7331282
345	0.6889365
340	0.6245648
335	0.5338557
330	0.4111246
325	0.2601397
320	0.1125929
315	0.0254327
310	0.0017156
305	0.0000187
300	0
295	0
290	0
285	0
280	0.00000618
275	0
270	0
265	0
260	0
255	0
250	0
245	0
240	0.00000099
235	0
230	0
225	0
220	0
215	0.00000664
210	0.00000662
205	0.0000161
200	0.00000846
