,object,disperser,filt,evnum,flat,airmass,date,exposure,gain,RA,DEC,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,file
12,HD116405,Holo150PDM19,None,13,FLAT_Filtre_None_bin1x1,1.5105159904660654,2019-02-15T23:02:54.099,30.0,4.8,13.379201048884035,44.7149753302912,165.46789608467066,160.1503863484277,50.0,50.0,No,T1M_20190215_230254_099_HD116405_Filtre_None_bin1x1.13_red.fit
13,HD116405,Holo150PDM19,None,14,FLAT_Filtre_None_bin1x1,1.5076601488993924,2019-02-15T23:03:29.374,30.0,4.8,13.379201048884035,44.7149753302912,163.74314930613326,157.28270911579585,50.0,50.0,No,T1M_20190215_230329_374_HD116405_Filtre_None_bin1x1.14_red.fit
14,HD116405,Holo150PDM19,None,15,FLAT_Filtre_None_bin1x1,1.5048176145651249,2019-02-15T23:04:04.652,30.0,4.8,13.379201048884035,44.7149753302912,165.11666119727855,157.31258542033612,50.0,50.0,No,T1M_20190215_230404_652_HD116405_Filtre_None_bin1x1.15_red.fit
15,HD116405,Holo150PDM19,None,16,FLAT_Filtre_None_bin1x1,1.5019885574533638,2019-02-15T23:04:39.930,30.0,4.8,13.379201048884035,44.7149753302912,165.4681249648719,155.9930092305306,50.0,50.0,No,T1M_20190215_230439_930_HD116405_Filtre_None_bin1x1.16_red.fit
16,HD116405,Holo150PDM19,None,17,FLAT_Filtre_None_bin1x1,1.499173063887384,2019-02-15T23:05:15.206,30.0,4.8,13.379201048884035,44.7149753302912,163.91362846877706,154.64796077922716,50.0,50.0,No,T1M_20190215_230515_206_HD116405_Filtre_None_bin1x1.17_red.fit
17,HD116405,Holo150PDM19,None,18,FLAT_Filtre_None_bin1x1,1.4963709799712637,2019-02-15T23:05:50.481,30.0,4.8,13.379201048884035,44.7149753302912,163.1282639650681,145.77053453390732,50.0,50.0,No,T1M_20190215_230550_481_HD116405_Filtre_None_bin1x1.18_red.fit
18,HD116405,Holo150PDM19,None,19,FLAT_Filtre_None_bin1x1,1.4935812073980106,2019-02-15T23:06:25.768,30.0,4.8,13.379201048884035,44.7149753302912,165.58130195456232,144.8129222633931,50.0,50.0,No,T1M_20190215_230625_768_HD116405_Filtre_None_bin1x1.19_red.fit
19,HD116405,Holo150PDM19,None,20,FLAT_Filtre_None_bin1x1,1.4908054937667254,2019-02-15T23:07:01.044,30.0,4.8,13.379201048884035,44.7149753302912,166.30534346627337,144.09522476959626,50.0,50.0,No,T1M_20190215_230701_044_HD116405_Filtre_None_bin1x1.20_red.fit
20,HD116405,Holo150PDM19,None,21,FLAT_Filtre_None_bin1x1,1.4880427403099703,2019-02-15T23:07:36.322,30.0,4.8,13.379201048884035,44.7149753302912,163.96386778051902,142.4444425695909,50.0,50.0,No,T1M_20190215_230736_322_HD116405_Filtre_None_bin1x1.21_red.fit
21,HD116405,Holo150PDM19,None,22,FLAT_Filtre_None_bin1x1,1.4852931122462196,2019-02-15T23:08:11.599,30.0,4.8,13.379201048884035,44.7149753302912,165.41065713664022,143.15654168301086,50.0,50.0,No,T1M_20190215_230811_599_HD116405_Filtre_None_bin1x1.22_red.fit
22,HD116405,Holo150PDM19,None,23,FLAT_Filtre_None_bin1x1,1.4825564613104818,2019-02-15T23:08:46.876,30.0,4.8,13.379201048884035,44.7149753302912,167.75619363712386,143.44654558262582,50.0,50.0,No,T1M_20190215_230846_876_HD116405_Filtre_None_bin1x1.23_red.fit
23,HD116405,Holo150PDM19,None,24,FLAT_Filtre_None_bin1x1,1.4798327182469295,2019-02-15T23:09:22.153,30.0,4.8,13.379201048884035,44.7149753302912,169.05867561856638,144.75605789130162,50.0,50.0,No,T1M_20190215_230922_153_HD116405_Filtre_None_bin1x1.24_red.fit
24,HD116405,Holo150PDM19,None,25,FLAT_Filtre_None_bin1x1,1.4771210476566192,2019-02-15T23:09:57.440,30.0,4.8,13.379201048884035,44.7149753302912,168.7104056305285,145.88671476342168,50.0,50.0,No,T1M_20190215_230957_440_HD116405_Filtre_None_bin1x1.25_red.fit
25,HD116405,Holo150PDM19,None,26,FLAT_Filtre_None_bin1x1,1.4744229181973028,2019-02-15T23:10:32.717,30.0,4.8,13.379201048884035,44.7149753302912,170.5831662438267,150.02354849561218,50.0,50.0,No,T1M_20190215_231032_717_HD116405_Filtre_None_bin1x1.26_red.fit
26,HD116405,Holo150PDM19,None,27,FLAT_Filtre_None_bin1x1,1.4717374158934609,2019-02-15T23:11:07.995,30.0,4.8,13.379201048884035,44.7149753302912,173.06872785592782,153.31755691789803,50.0,50.0,No,T1M_20190215_231107_995_HD116405_Filtre_None_bin1x1.27_red.fit
27,HD116405,Holo150PDM19,None,28,FLAT_Filtre_None_bin1x1,1.4690646257314168,2019-02-15T23:11:43.272,30.0,4.8,13.379201048884035,44.7149753302912,174.17217645919158,154.1098131231989,50.0,50.0,No,T1M_20190215_231143_272_HD116405_Filtre_None_bin1x1.28_red.fit
28,HD116405,Holo150PDM19,None,29,FLAT_Filtre_None_bin1x1,1.466404479867405,2019-02-15T23:12:18.548,30.0,4.8,13.379201048884035,44.7149753302912,176.92155286257469,156.14056188045856,50.0,50.0,No,T1M_20190215_231218_548_HD116405_Filtre_None_bin1x1.29_red.fit
29,HD116405,Holo150PDM19,None,30,FLAT_Filtre_None_bin1x1,1.4637567611962388,2019-02-15T23:12:53.825,30.0,4.8,13.379201048884035,44.7149753302912,178.81787990966703,161.93849852765482,50.0,50.0,No,T1M_20190215_231253_825_HD116405_Filtre_None_bin1x1.30_red.fit
